Molecule ChEMBL ID,#RO5 Violations,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL209453,0,Cc1cc(O)nc(SCC(=O)c2ccc(O)c(O)c2)n1,IC50,>,100000,nM,CHEMBL1804894,Inhibition of recombinant HDAC5 assessed as inhibition of fluorogenic aminocoumarin release from substrate by trypsin-coupled biochemical assay,B,BAO_0000357,single protein format,None,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1800036,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL1800377,0,Cc1cc(O)nc(SCC(=O)c2ccc3c(c2)OCCO3)n1,IC50,>,100000,nM,CHEMBL1804894,Inhibition of recombinant HDAC5 assessed as inhibition of fluorogenic aminocoumarin release from substrate by trypsin-coupled biochemical assay,B,BAO_0000357,single protein format,None,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1800036,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL1800382,0,Cc1cc(O)nc(SCC(=O)C(C)(C)C)n1,IC50,>,100000,nM,CHEMBL1804894,Inhibition of recombinant HDAC5 assessed as inhibition of fluorogenic aminocoumarin release from substrate by trypsin-coupled biochemical assay,B,BAO_0000357,single protein format,None,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1800036,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL98,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,IC50,=,27200,nM,CHEMBL2410761,Inhibition of HDAC5 (unknown origin) using Boc-Lys(trifluoroacetyl)-AMC as substrate by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL2406958,1,Scientific Literature,ACS Med Chem Lett,2013,None
CHEMBL99,0,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,IC50,,,,CHEMBL4604160,Inhibition of recombinant human C-terminal His-tagged HDAC5 (657 to 1123 residues) expressed in baculovirus infected insect cells using Boc-K(Ac)-AMC as substrate after 60 mins by fluorimetry analysis,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4602647,1,Scientific Literature,Eur J Med Chem,2020,None
CHEMBL1083086,0,O=C(CCCCCNC(=O)NC(=O)c1ccc(Br)cc1)NO,Ki,=,13,nM,CHEMBL1119898,Inhibition of HDAC5,B,BAO_0000357,single protein format,None,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1155491,1,Scientific Literature,Bioorg Med Chem Lett,2010,None
CHEMBL216641,3,COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(=O)NO)C(=O)NCCc3c(-c4ccccc4)[nH]c4ccccc34)c2c1,IC50,=,2500,nM,CHEMBL907070,Inhibition of HDAC5 (mean IC50),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1137275,1,Scientific Literature,Bioorg Med Chem Lett,2006,None
CHEMBL1800373,0,Cc1cc(O)nc(SCC(=O)c2ccc(NC(=O)c3ccccc3)cc2)n1,IC50,>,100000,nM,CHEMBL1804894,Inhibition of recombinant HDAC5 assessed as inhibition of fluorogenic aminocoumarin release from substrate by trypsin-coupled biochemical assay,B,BAO_0000357,single protein format,None,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1800036,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL98,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL2408240,0,COc1ccc(OC)c(-c2ccccc(O)c2=O)c1,Ki,>,2500,nM,CHEMBL2410187,Inhibition of human recombinant HDAC5 by Michaelis-Menten equation analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL2407068,1,Scientific Literature,ACS Med Chem Lett,2013,None
CHEMBL4531463,0,S=C1Sc2ccc(I)cc2C2=NCCN12,IC50,>,50000,nM,CHEMBL4409766,Inhibition of recombinant human full length N-terminal GST-tagged HDAC5 expressed in baculovirus infected Sf9 cells using Boc-Lys(TFA)-AMC as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4406872,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3308860
CHEMBL4578368,0,Cc1ccc2c(c1)C1=NCCN1C(=S)S2,IC50,>,50000,nM,CHEMBL4409766,Inhibition of recombinant human full length N-terminal GST-tagged HDAC5 expressed in baculovirus infected Sf9 cells using Boc-Lys(TFA)-AMC as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4406872,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3308860
CHEMBL4463244,0,Fc1ccc2c(c1)C1=NCCCN1C(=S)S2,IC50,>,50000,nM,CHEMBL4409766,Inhibition of recombinant human full length N-terminal GST-tagged HDAC5 expressed in baculovirus infected Sf9 cells using Boc-Lys(TFA)-AMC as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4406872,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3308860
CHEMBL406800,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL27759,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL272401,0,CC(=O)CCCCC[C@H](NC1CCCCN1C)C(=O)Nc1nc(-c2ccccc2)cs1,IC50,=,1900,nM,CHEMBL948014,Inhibition of HDAC5,B,BAO_0000357,single protein format,None,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1142268,1,Scientific Literature,J Med Chem,2008,None
CHEMBL1830396,0,CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCNC(C)C,Ki,=,11,nM,CHEMBL1832524,Competitive inhibition of HDAC5 using KI-104 as substrate by fluorescence assay,B,BAO_0000357,single protein format,None,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1828590,1,Scientific Literature,J Med Chem,2011,None
CHEMBL4757035,0,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(F)cc23)cc1,IC50,=,690,nM,CHEMBL4685846,Inhibition of recombinant human C-terminal His-tagged HDAC5 (656 to 1122 residues) expressed in baculovirus infected Sf9 insect cells using fluorogenic HDAC 2A substrate preincubated for 5 mins followed by substrate addition and measured after 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4680220,1,Scientific Literature,Eur J Med Chem,2020,None
CHEMBL98,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL1830397,0,CN(C)CC(C)(C)Cn1c(CC(C)(C)C)nc2cc(/C=C/C(=O)NO)ccc21,Ki,=,11,nM,CHEMBL1832524,Competitive inhibition of HDAC5 using KI-104 as substrate by fluorescence assay,B,BAO_0000357,single protein format,None,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1828590,1,Scientific Literature,J Med Chem,2011,None
CHEMBL2179618,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL3617543,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL1767029,0,CNC(=O)/C(CCCCCCC(=O)Nc1ccccc1)=N\O,IC50,=,59300,nM,CHEMBL1767470,Inhibition of human HDAC5 using ArgHisLysLys(Ac) fluorogenic peptide as a substrate by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1765034,1,Scientific Literature,J Med Chem,2011,None
CHEMBL217651,0,CC(=O)CCCCC[C@H](NC(=O)C1CCCCN1C)C(=O)Nc1nc(-c2ccccc2)cs1,IC50,=,1900,nM,CHEMBL907070,Inhibition of HDAC5 (mean IC50),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1137275,1,Scientific Literature,Bioorg Med Chem Lett,2006,None
CHEMBL3086767,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL98,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL4561073,0,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C2\NC(=O)c3ccccc32)cc1,Inhibition,,,%,CHEMBL4387981,Inhibition of HDAC5 (unknown origin) using Fluor de Lys substrate by fluorescence assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4387704,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL1800241,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL1800251,0,CC(=O)N(C)c1ccc(C(=O)CSc2nc(C)cc(O)n2)cc1,IC50,>,100000,nM,CHEMBL1804894,Inhibition of recombinant HDAC5 assessed as inhibition of fluorogenic aminocoumarin release from substrate by trypsin-coupled biochemical assay,B,BAO_0000357,single protein format,None,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1800036,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL1767032,0,CNC(=O)/C(CCCCCCC(=O)NC1c2ccccc2-c2ccccc21)=N\O,IC50,>,100000,nM,CHEMBL1767470,Inhibition of human HDAC5 using ArgHisLysLys(Ac) fluorogenic peptide as a substrate by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1765034,1,Scientific Literature,J Med Chem,2011,None
CHEMBL4455730,0,COC(=O)c1c(CCCCCCCC(=O)NO)cccc1OC,Inhibition,,,%,CHEMBL4433898,Inhibition of human recombinant HDAC5 using fluorogenic trifluoroacetyl lysine as substrate at 10 uM by fluorescence method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4433221,1,Scientific Literature,ACS Med Chem Lett,2019,None
CHEMBL4463058,0,COc1cccc(CCCCCCCC(=O)NO)c1,Inhibition,,,%,CHEMBL4433898,Inhibition of human recombinant HDAC5 using fluorogenic trifluoroacetyl lysine as substrate at 10 uM by fluorescence method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4433221,1,Scientific Literature,ACS Med Chem Lett,2019,None
CHEMBL3827611,0,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)[C@@H]1C[C@H]2CC[C@@H](C1)O2,IC50,>,33330,nM,CHEMBL3831144,Inhibition of N-terminal GST-tagged full length human recombinant HDAC5 expressed in baculovirus coexpressed in fall armyworm Sf9 cells using carboxyfluorescein (FAM)-labeled acetylated/ trifluoroacetylated peptide as substrate after 60 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL3826926,1,Scientific Literature,Bioorg Med Chem,2016,CHEMBL3308860
CHEMBL4462363,0,Cc1cccc2c1SC(=S)N1CCN=C21,IC50,>,50000,nM,CHEMBL4409766,Inhibition of recombinant human full length N-terminal GST-tagged HDAC5 expressed in baculovirus infected Sf9 cells using Boc-Lys(TFA)-AMC as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4406872,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3308860
CHEMBL4516558,0,S=C1Sc2cccc(Cl)c2C2=NCCCN12,IC50,=,6800,nM,CHEMBL4409766,Inhibition of recombinant human full length N-terminal GST-tagged HDAC5 expressed in baculovirus infected Sf9 cells using Boc-Lys(TFA)-AMC as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4406872,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3308860
CHEMBL2105763,0,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,IC50,=,4,nM,CHEMBL4771395,Inhibition of human HDAC5 expressed in baculovirus infected sf9 cells using (Boc-Lys(trifluoroacetyl)-AMC) as substrate by fluorescence-based assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4765362,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4790998,1,COc1cc(OC)c2c(N3CCS(=O)(=O)CC3)nc(-c3cc(C)c(OCCCCCC(=O)NO)c(C)c3)nc2c1,IC50,=,688.4,nM,CHEMBL4773582,Inhibition of recombinant human full-length N-terminal GST-tagged HDAC5 expressed in baculovirus infected Sf9 insect cells using AcLeu-Gly-Lys(Tfa)-AMC as substrate measured after 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4765420,1,Scientific Literature,Eur J Med Chem,2020,None
CHEMBL5089854,0,O=C(CCCSC[C@H](NC(=O)c1ccccc1)C(=O)Nc1ccccc1)NO,IC50,>,200,nM,CHEMBL5056740,Inhibition of human HDAC5 using Boc-Lys(acetyl)-AMC as fluorogenic substrate measured after 1 hr by flourescence plate reader method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL5055644,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL2364628,0,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO,IC50,>,1000,nM,CHEMBL4673932,Inhibition of HDAC5 (unknown origin) using MAZ-1675 as substrate preincubated for 10 mins followed by substrate addition and shaken for 60 secs,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4673207,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL1796689,0,CC(C)[C@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,IC50,,,,CHEMBL3366343,Inhibition of HDAC5 (unknown origin) incubated for 30 mins in presence of BSA and in absence of DTT by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL3352121,1,Scientific Literature,ACS Med Chem Lett,2014,None
CHEMBL400721,0,COC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,Activity,,,,CHEMBL927765,Inhibition of HDAC5,B,BAO_0000357,single protein format,None,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1140803,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL1631910,0,O=C(CCCCCC1OCCCCCOc2ccccc2NC1=O)NO,IC50,=,1340,nM,CHEMBL1634305,Inhibition of human HDAC5 by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1629537,1,Scientific Literature,J Med Chem,2010,None
CHEMBL356769,2,O=C(CCCCCCC(=O)Nc1ccc([C@H]2O[C@@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)C[C@@H](c3ccc(CO)cc3)O2)cc1)NO,IC50,,,,CHEMBL4737691,Inhibition of recombinant human HDAC5 using Ac-LGK(TFA)-AMC as substrate pre-incubated for 15 mins followed by substrate addition and measured after 60 mins by fluorescence based assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4732198,1,Scientific Literature,J Med Chem,2021,None
CHEMBL3808866,0,CNC(=O)CCCCC[C@H](NC(=O)c1cncs1)c1ncc(-c2ccc(-c3ccn[nH]3)cc2)[nH]1,Inhibition,,,%,CHEMBL3811946,Inhibition of human HDAC5 at 5 uM,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL3808289,1,Scientific Literature,ACS Med Chem Lett,2016,None
CHEMBL4747488,0,O=C(NCCN1CCCC1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,=,90,nM,CHEMBL4689588,Inhibition of HDAC5 (unknown origin) using Boc Lys(TFA) as substrate by fluorogenic assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4680373,1,Scientific Literature,ACS Med Chem Lett,2021,None
CHEMBL4237803,0,COc1ccc(Nc2c(NCCCCCC(=O)NO)c(=O)c2=O)cc1,Ki,=,1000,nM,CHEMBL4236289,Inhibition of human recombinant HDAC5 using fluorogenic HDAC substrate class 2a after 30 mins by fluorimetrc method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4229543,1,Scientific Literature,Bioorg Med Chem Lett,2018,None
CHEMBL3622727,1,C/C=C1\NC(=O)c2csc(n2)[C@@H](C(C)C)NC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](C(C)C)NC1=O,IC50,>,10000,nM,CHEMBL3627133,Inhibition of recombinant human HDAC5 after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL3621100,1,Scientific Literature,J Med Chem,2015,None
CHEMBL146250,2,,,,,,,,,,,,,,,,,,,,,
CHEMBL3622729,0,C/C=C1\NC(=O)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](C(C)C)NC1=O,IC50,>,10000,nM,CHEMBL3627133,Inhibition of recombinant human HDAC5 after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL3621100,1,Scientific Literature,J Med Chem,2015,None
CHEMBL3917405,2,O=C(CCCCCCOc1ccc2cc1COC/C=C/COCc1cccc(c1)-c1ccnc(n1)N2)NO,Inhibition,=,16.1,%,CHEMBL3877363,Inhibition of human recombinant C-terminal His-tagged HDAC5 (656 to 1122 residues) expressed in insect cells at 10 uM preincubated with enzyme followed by acetyl-Lys(trifluoroacetyl)-AMC substrate addition measured after 2 hrs by fluorescence assay relative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL3877241,1,Scientific Literature,J Med Chem,2016,None
CHEMBL583967,0,O=C(NO)C(c1ccc2c(c1)CCO2)c1ccc2c(c1)CCO2,IC50,=,110,nM,CHEMBL1050115,Inhibition of human recombinant N-terminal FLAG-tagged HDAC5 (620-1122) expressed in baculovirus after 10 mins by fluorimetric analysis,B,BAO_0000019,assay format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1155182,1,Scientific Literature,Bioorg Med Chem Lett,2009,None
CHEMBL572545,0,CN1c2ccccc2C(C(=O)NO)c2ccccc21,IC50,=,470,nM,CHEMBL1050115,Inhibition of human recombinant N-terminal FLAG-tagged HDAC5 (620-1122) expressed in baculovirus after 10 mins by fluorimetric analysis,B,BAO_0000019,assay format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1155182,1,Scientific Literature,Bioorg Med Chem Lett,2009,None
CHEMBL1934909,2,O=C(NO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1cccc2cc3ccccc3cc12,Ki,>,50000,nM,CHEMBL4007221,Inhibition of human HDAC5 using Boc-Lys(trifluoroacetyl)-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 60 mins by trypsin-based fluorescence assay,A,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4004881,1,Scientific Literature,Bioorg Med Chem Lett,2017,None
CHEMBL4445862,1,Cc1ccc(CN2C(=O)N(c3ccc(Cl)cc3)C(=O)C2CCC(=O)Nc2ccc(C(=O)NO)cc2)cc1,IC50,=,14900,nM,CHEMBL4307325,Inhibition of HDAC5 (unknown origin) using Ac-LeuGlyLys(tfa)-AMC as substrate preincubated for 5 mins followed by substrate addition and measured after 60 mins by fluorescence based assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4304789,1,Scientific Literature,ACS Med Chem Lett,2019,None
CHEMBL3110004,2,O=C(NCC1(c2nc(-c3ccccc3)cs2)CCOCC1)c1cccc(-c2noc(C(F)(F)F)n2)c1,IC50,=,990,nM,CHEMBL4134686,Inhibition of C-terminal His-tagged human HDAC5 (656-1122 residues) expressed in baculovirus expression system using Ac-peptide substrate incubated for 15 mins by fluorescence based assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4130471,1,Scientific Literature,Eur J Med Chem,2017,None
CHEMBL4536605,0,O=C(NO)c1ccc(CN2CCCc3cc(Cl)ccc32)cc1,IC50,=,1480,nM,CHEMBL4823900,Inhibition of recombinant human HDAC5 using Boc-Lys(TFA)-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 30 mins by fluorescence-based assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4823254,1,Scientific Literature,J Med Chem,2021,None
CHEMBL4846435,0,NC(=O)c1ccc2c(c1)CCCN2Cc1ccc(C(=O)NO)cc1,IC50,=,276,nM,CHEMBL4823900,Inhibition of recombinant human HDAC5 using Boc-Lys(TFA)-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 30 mins by fluorescence-based assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4823254,1,Scientific Literature,J Med Chem,2021,None
CHEMBL258131,0,CNC(=O)C(N)c1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,Activity,>,50000,nM,CHEMBL934355,Inhibition of HDAC5,B,BAO_0000357,single protein format,None,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1142361,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL4516095,1,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,IC50,=,2144,nM,CHEMBL4405131,Inhibition of recombinant human C-terminal His-fusion tagged HDAC5 (657 to 1123 residues) expressed in baculovirus infected insect cells using fluorogenic HDAC class2a as substrate measured after 1 to 2 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4402587,1,Scientific Literature,J Med Chem,2020,None
CHEMBL3086768,0,O=C(CCCC(=O)NCCc1ccccc1)NO,Inhibition,=,49,%,CHEMBL4430659,Inhibition of recombinant C-terminal His-tagged human HDAC5 catalytic domain (656 to 1122 residues) expressed in baculovirus expression system using fluorogenic substrate at 10 uM by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4428107,1,Scientific Literature,Bioorg Med Chem,2016,None
CHEMBL4460552,1,C[C@H](NC(=O)c1nc(-c2ncc(-c3ccccc3)s2)sc1C1CC1)c1ccc(C(=O)NO)cc1,IC50,=,16740,nM,CHEMBL4357502,Inhibition of recombinant N-terminal GST-tagged full length human HDAC5 expressed in baculovirus infected Sf9 cells using Ac-Leu-Gly-Lys(Tfa)-AMC as substrate after 24 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4354838,1,Scientific Literature,J Med Chem,2020,CHEMBL3308860
CHEMBL475095,0,NS(=O)(=O)NCCCCC(=O)Nc1cccc(-c2ccccc2)c1,Activity,,,,CHEMBL1029049,Inhibition of human recombinant N-terminal histidine-tagged HDAC5 expressed in baculovirus by fluorimetry,B,BAO_0000019,assay format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL1149076,1,Scientific Literature,Bioorg Med Chem Lett,2009,None
CHEMBL4879105,0,O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,=,61,nM,CHEMBL4813406,Inhibition of N-terminal GST-tagged human recombinant full length HDAC5 expressed in baculovirus-infected Sf9 cells assessed as reduction in 7-amino-4-methylcoumarin release measured every 5 mins by fluorescence based analysis,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4811298,1,Scientific Literature,Bioorg Med Chem,2021,None
CHEMBL98,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,IC50,>,5000,nM,CHEMBL4845104,Inhibition of HDAC5 (unknown origin) measured after 30 mins by fluorescence microplate reader assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4842385,1,Scientific Literature,J Med Chem,2021,None
CHEMBL3086768,0,O=C(CCCC(=O)NCCc1ccccc1)NO,Inhibition,=,0,%,CHEMBL4430670,Inhibition of recombinant C-terminal His-tagged human HDAC5 catalytic domain (656 to 1122 residues) expressed in baculovirus expression system using fluorogenic substrate at 5 uM by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL4428107,1,Scientific Literature,Bioorg Med Chem,2016,None
CHEMBL2417784,0,Cc1onc(-c2ccccc2)c1C(=O)NCCCCCNC(=O)[C@@H](C)S,IC50,>,30000,nM,CHEMBL2424292,Inhibition of HDAC5 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL2563,Histone deacetylase 5,Homo sapiens,SINGLE PROTEIN,CHEMBL2417402,1,Scientific Literature,J Med Chem,2013,None
