Molecule ChEMBL ID,#RO5 Violations,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL4284448,0,O=C(CCC(CCCC(=O)Nc1ccccc1)Cc1ccccc1)NO,Activity,=,21,%,CHEMBL4252427,Inhibition of human recombinant full-length C-terminal His-tagged HDAC8 expressed in baculovirus infected Sf9 insect cell assessed as remaining activity at 2 x 10'-7 M preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 30 mins by fluorimetric method rel;ative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4251567,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL4284448,0,O=C(CCC(CCCC(=O)Nc1ccccc1)Cc1ccccc1)NO,Activity,=,34,%,CHEMBL4252428,Inhibition of human recombinant full-length C-terminal His-tagged HDAC8 expressed in baculovirus infected Sf9 insect cell assessed as remaining activity at 1 x 10'-7 M preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 30 mins by fluorimetric method rel;ative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4251567,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL4561439,2,O=C(NO)c1ccc(N(Cc2ccc(C(F)(F)F)cc2)C(=O)CN(Cc2ccccc2C(F)(F)F)S(=O)(=O)c2ccc(F)cc2)cc1,IC50,>,1000,nM,CHEMBL4401644,Inhibition of recombinant human HDAC8 expressed in SF9 baculoviral system using FAM-labeled acetylated peptide as substrate by EMSA,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4400543,1,Scientific Literature,J Med Chem,2019,CHEMBL3308860
CHEMBL3260857,0,C[C@@H](NC(=O)c1cccc(=S)n1O)C(=O)O,IC50,=,980,nM,CHEMBL3620703,Inhibition of HDAC8 (unknown origin) using RHK(Ac)K(Ac) fluorogenic acetylated peptide substrate by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3616411,1,Scientific Literature,Bioorg Med Chem Lett,2015,None
CHEMBL4570858,0,O=C(/C=C/c1ccc(Oc2ccccc2)cc1)NO,FC,=,0.83,,CHEMBL4314131,Inhibition of HDAC8 in human HuH7-luc/neo cells assessed as ratio of SMC3K105/106ac content to the content of unmodified SMC3 at 3 uM incubated for 24 hrs by Western blot analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4311979,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4567773,0,O=C(/C=C/c1ccc(OCCc2ccccc2)cc1)NO,FC,=,0.52,,CHEMBL4314131,Inhibition of HDAC8 in human HuH7-luc/neo cells assessed as ratio of SMC3K105/106ac content to the content of unmodified SMC3 at 3 uM incubated for 24 hrs by Western blot analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4311979,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4446472,0,O=C(/C=C/c1ccccc1OCCOc1ccccc1)NO,FC,=,3.18,,CHEMBL4314131,Inhibition of HDAC8 in human HuH7-luc/neo cells assessed as ratio of SMC3K105/106ac content to the content of unmodified SMC3 at 3 uM incubated for 24 hrs by Western blot analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4311979,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4464102,0,O=C(/C=C/c1ccccc1OCc1ccccc1)NO,FC,=,1.19,,CHEMBL4314129,Inhibition of HDAC8 in human HuH7-luc/neo cells assessed as ratio of SMC3K105/106ac content to the content of unmodified SMC3 at 0.3 uM incubated for 24 hrs by Western blot analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4311979,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4539826,0,O=C(/C=C/c1ccccc1Oc1ccccc1)NO,FC,=,1.7,,CHEMBL4314128,Inhibition of HDAC8 in human HuH7-luc/neo cells assessed as ratio of SMC3K105/106ac content to the content of unmodified SMC3 at 0.1 uM incubated for 24 hrs by Western blot analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4311979,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4464102,0,O=C(/C=C/c1ccccc1OCc1ccccc1)NO,FC,=,1.51,,CHEMBL4314128,Inhibition of HDAC8 in human HuH7-luc/neo cells assessed as ratio of SMC3K105/106ac content to the content of unmodified SMC3 at 0.1 uM incubated for 24 hrs by Western blot analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4311979,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4757957,0,Cc1ccc(C(=O)Nc2ccc(C(=O)NO)cc2)cc1,IC50,=,21.6,nM,CHEMBL4708170,Inhibition of recombinant full length human HDAC8 expressed in SF9 baculovirus using FAM- labelled acetylated peptide as substrate measured by Electrophoretic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4706499,1,Scientific Literature,Eur J Med Chem,2020,None
CHEMBL4755326,0,CC(C)(C)c1ccc(C(=O)N(Cc2ccc(C(=O)NO)cc2)C2CC2)cc1,IC50,=,269,nM,CHEMBL4708170,Inhibition of recombinant full length human HDAC8 expressed in SF9 baculovirus using FAM- labelled acetylated peptide as substrate measured by Electrophoretic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4706499,1,Scientific Literature,Eur J Med Chem,2020,None
CHEMBL4294514,0,CCCN1CC(=O)N2[C@H](Cc3c(n(Cc4ccc(C(=O)NO)cc4)c4ccccc34)[C@@H]2C)C1=O,IC50,=,168,nM,CHEMBL4271635,Inhibition of human recombinant HDAC8 using RHKAcKAcAMC as substrate by fluorescence assay,A,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4270518,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL5086240,0,CC(C)(C)OC(=O)CC(O)/C=C/CCSSCC/C=C/C(O)CC(=O)OC(C)(C)C,IC50,=,11000,nM,CHEMBL5048629,Inhibition of HDAC8 in human DU-145 cells assessed as increase in histone H3 acetylation after 24 hrs by immunofluorescence microscopy,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5046273,1,Scientific Literature,J Med Chem,2022,None
CHEMBL5076630,2,O=C(COc1ccc2cc(/C=C3/SC(=O)NC3=O)ccc2c1)Nc1ccc(Br)c(Br)c1,IC50,>,50000,nM,CHEMBL5039568,Inhibition of recombinant human HDAC8 using Boc-Lys (trifluoroacetyl)-AMC as substrate preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL4782478,0,CC(C)c1cc(C(=O)N2Cc3ccc(NCc4ccc(C(=O)NO)cc4)cc3C2)c(O)cc1O,IC50,=,420,nM,CHEMBL4685120,Inhibition of recombinant human HDAC8 using RHK-K(Ac)-AMC as substrate by fluorescence based assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4680193,1,Scientific Literature,Eur J Med Chem,2020,None
CHEMBL5208258,2,COc1cc(C(=O)c2csc(-c3ccc(O/C=C/c4ccc(CC(=O)NO)cc4)cc3)n2)cc(OC)c1OC,IC50,=,7100,nM,CHEMBL5097987,Inhibition of full length C-terminal his-tagged human recombinant HDAC8 (142 to 143 residues) expressed in baculovirus in Sf9 insect cells using Ac-Leu-Gly-Lys (Tfa)-AMC as substrate pretreated for 5 mins followed by substrate addition and measured after 30 mins,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL5096187,1,Scientific Literature,J Med Chem,2021,None
CHEMBL4539040,0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc(CCCCCC(=O)NO)c2ccccc2n1,IC50,=,353,nM,CHEMBL4405134,Inhibition of recombinant C-terminal His-fusion tagged and N-terminal Streptavidin2-tagged human HDAC8 (1 to 377 residues) expressed in insect cells using fluorogenic peptide p53 residues 379-382 (RHK(Ac)K(Ac)AMC) as substrate measured after 1 to 2 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4402587,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4451623,1,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,IC50,=,253,nM,CHEMBL4405134,Inhibition of recombinant C-terminal His-fusion tagged and N-terminal Streptavidin2-tagged human HDAC8 (1 to 377 residues) expressed in insect cells using fluorogenic peptide p53 residues 379-382 (RHK(Ac)K(Ac)AMC) as substrate measured after 1 to 2 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4402587,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4445210,2,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)nc3)c2c(=O)n1-c1ccccc1,IC50,,,,CHEMBL4405134,Inhibition of recombinant C-terminal His-fusion tagged and N-terminal Streptavidin2-tagged human HDAC8 (1 to 377 residues) expressed in insect cells using fluorogenic peptide p53 residues 379-382 (RHK(Ac)K(Ac)AMC) as substrate measured after 1 to 2 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4402587,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4450063,0,CC(C)[C@@H](C(=O)NO)n1nnc(-c2ccccc2)c1C#Cc1ccccc1,IC50,=,2300,nM,CHEMBL4431258,Inhibition of HDAC8 (unknown origin) using fluorophore-conjugated substrate by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4428137,1,Scientific Literature,ACS Med Chem Lett,2016,None
CHEMBL98,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,IC50,=,2000,nM,CHEMBL4431258,Inhibition of HDAC8 (unknown origin) using fluorophore-conjugated substrate by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4428137,1,Scientific Literature,ACS Med Chem Lett,2016,None
CHEMBL2012816,1,CCC(=O)CCCCC[C@@H]1NC(=O)[C@@H](C)NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,IC50,,,,CHEMBL2014773,Inhibition of HDAC8 in human HeLa cells nuclear extract using Arg-His-Lys(Ac)-Lys(Ac)-AMC as substrate after 30 mins by spectrophotometry,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2010669,1,Scientific Literature,ACS Med Chem Lett,2011,CHEMBL3308376
CHEMBL430060,1,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC1=O,IC50,=,755,nM,CHEMBL2014773,Inhibition of HDAC8 in human HeLa cells nuclear extract using Arg-His-Lys(Ac)-Lys(Ac)-AMC as substrate after 30 mins by spectrophotometry,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2010669,1,Scientific Literature,ACS Med Chem Lett,2011,CHEMBL3308376
CHEMBL564876,1,,,,,,,,,,,,,,,,,,,,,
CHEMBL235191,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL237584,1,COc1ccc(NCc2ccc(C(=O)Nc3cc(-c4cccs4)ccc3N)cc2)cc1OC,Inhibition,<,50,%,CHEMBL900132,Inhibition of human recombinant HDAC8 at 20 uM,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1138236,1,Scientific Literature,J Med Chem,2007,None
CHEMBL2018302,0,CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1,IC50,=,695,nM,CHEMBL4370373,Inhibition of recombinant human HDAC8 expressed in baculovirus expression system using fluorogenic Arg-His-Lys(Ac)-Lys(Ac) as substrate incubated for 90 mins by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4368915,1,Scientific Literature,J Med Chem,2019,None
CHEMBL4438566,0,O=C(NO)c1ccc(CN2c3ccccc3Sc3ccccc32)cc1,IC50,=,1480,nM,CHEMBL4370373,Inhibition of recombinant human HDAC8 expressed in baculovirus expression system using fluorogenic Arg-His-Lys(Ac)-Lys(Ac) as substrate incubated for 90 mins by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4368915,1,Scientific Literature,J Med Chem,2019,None
CHEMBL1173445,2,CCCCCCCC(=O)SCC/C=C/[C@@H]1CC(=O)NCc2nc(cs2)C2=N[C@@](C)(CS2)C(=O)N[C@@H](C(C)C)C(=O)O1,IC50,=,120,nM,CHEMBL4363860,Inhibition of full length C-terminal His-tagged human HDAC8 expressed in baculovirus infected Sf9 cells using Ac-peptide-AMC as substrate preincubated for 15 mins followed by substrate addition and measured after 240 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4359920,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3308860
CHEMBL4536605,0,O=C(NO)c1ccc(CN2CCCc3cc(Cl)ccc32)cc1,IC50,=,4000,nM,CHEMBL4771489,Inhibition of human full length recombinant HDAC8 using p53 (379 to 382 residues) (RHK(Ac)K(Ac)AMC as substrate preincubated for 5 to 10 mins followed by substrate addition and measured after 2 hrs by fluorescence method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4765362,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4517272,0,C=C(c1cc(OC)c(OC)c(OC)c1)c1ccc(OC)cc1/C=C/C(=O)NO,FC,=,1.6,,CHEMBL4326266,Inhibition of HDAC8 in human HT-29 cells assessed as acetylated SMC3 levels at 25 uM after 6 hrs by Western blot analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4325829,1,Scientific Literature,J Med Chem,2018,CHEMBL3307768
CHEMBL3648267,0,O=C(/C=C/c1ccc2c(c1)nc(CCc1ccccc1)n2CCc1cccnc1)NO,IC50,=,329,nM,CHEMBL3707727,Enzyme Assay: The assay have been carried out in a 96 well format and the BIOMOL using a fluorescent-based HDAC activity assay.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3639191,37,BindingDB Database,,2013,None
CHEMBL3110280,0,N#Cc1ccc(-c2cn(CCCCCn3cccc(O)c3=S)nn2)cc1,IC50,=,1465,nM,CHEMBL3707509,Fluor de Lys Assay: Fluor de Lys is a fluorescence based HDAC activity assay comprising a combination of fluorogenic Histone deAcetylase Lysyl substrate and a developer. The kit is a highly sensitive and convenient alternative to radiolabeled,,,,,,,,,,,,,,
CHEMBL4632668,0,COc1ccc(Oc2ccc3nc(/C=C/C(=O)NO)ccc3c2)cc1,IC50,=,7750,nM,CHEMBL4611581,Inhibition of recombinant human C-terminal His-tagged HDAC8 (1 to 377 residues) expressed in insect cells using RHK-K(Ac)-AMC as substrate measured after 60 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4610053,1,Scientific Literature,Bioorg Med Chem,2020,None
CHEMBL4470067,0,CN(C)Cc1nn(Cc2ccc(C(=O)NO)cc2)c2ccccc12,IC50,=,794.33,nM,CHEMBL4386411,Inhibition of recombinant human full length C-terminal His-tagged HDAC8 expressed in baculovirus infected insect cells measured after 40 mins by HDAC-Glo1/2 luminescent assay,A,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4385610,1,Scientific Literature,J Med Chem,2019,None
CHEMBL235210,0,COc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,IC50,>,20000,nM,CHEMBL900124,Inhibition of human recombinant HDAC8,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1138236,1,Scientific Literature,J Med Chem,2007,None
CHEMBL4784767,0,COc1cc(C(=O)NO)ccc1CS(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C,IC50,=,231,nM,CHEMBL4770962,Inhibition of human recombinant HDAC8 using H2N-Arg-His-Lys(Ac)-Lys(Ac)-AMC as substrate after 90 mins by fluorescence based micro plate assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4765345,1,Scientific Literature,Eur J Med Chem,2020,None
CHEMBL4781368,0,COc1ccc(C(=O)NO)cc1CS(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C,IC50,=,158,nM,CHEMBL4770962,Inhibition of human recombinant HDAC8 using H2N-Arg-His-Lys(Ac)-Lys(Ac)-AMC as substrate after 90 mins by fluorescence based micro plate assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4765345,1,Scientific Literature,Eur J Med Chem,2020,None
CHEMBL98,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL1083129,0,O=C(CCCCCN(Cc1ccccn1)C(=O)NC(=O)c1ccccc1)NO,IC50,,,,CHEMBL1119894,Inhibition of HDAC8,B,BAO_0000357,single protein format,None,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1155491,1,Scientific Literature,Bioorg Med Chem Lett,2010,None
CHEMBL3764525,0,CN(C)c1ccc(C(=O)N/N=C/c2ccc(C(=O)NO)cc2)cc1,IC50,=,230,nM,CHEMBL3766680,Inhibition of recombinant human HDAC8 by fluorimetry,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3763045,1,Scientific Literature,J Med Chem,2016,None
CHEMBL4568722,0,O=C(/C=C/c1ccc(C(=O)NCCCOc2no[n+]([O-])c2S(=O)(=O)c2ccccc2)cc1)NO,IC50,=,460,nM,CHEMBL4422809,Inhibition of HDAC8 in human HeLa nuclear extract using Boc-Lys(acetyl)-AMC as substrate measured after 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4422610,1,Scientific Literature,Eur J Med Chem,2018,CHEMBL3308376
CHEMBL4472676,0,CNCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,IC50,=,260,nM,CHEMBL4422809,Inhibition of HDAC8 in human HeLa nuclear extract using Boc-Lys(acetyl)-AMC as substrate measured after 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4422610,1,Scientific Literature,Eur J Med Chem,2018,CHEMBL3308376
CHEMBL4565392,1,CN(C(=O)CN(Cc1c(F)c(F)c(F)c(F)c1F)S(=O)(=O)c1ccc(F)cc1)c1ccc(C(=O)NO)cc1,IC50,=,224,nM,CHEMBL4376729,Inhibition of recombinant full length human HDAC8 expressed in baculovirus infected Sf9 cells using FAM-RHKK-TFAc as substrate incubated for 3 hrs by electrophoretic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4373747,1,Scientific Literature,ACS Med Chem Lett,2020,CHEMBL3308860
CHEMBL4464527,0,CN(C(=O)CN(C)S(=O)(=O)c1ccc(F)cc1)c1ccc(C(=O)NO)cc1,IC50,=,573,nM,CHEMBL4376729,Inhibition of recombinant full length human HDAC8 expressed in baculovirus infected Sf9 cells using FAM-RHKK-TFAc as substrate incubated for 3 hrs by electrophoretic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4373747,1,Scientific Literature,ACS Med Chem Lett,2020,CHEMBL3308860
CHEMBL3110272,0,O=c1c(O)cccn1CCCCn1cc(-c2ccccc2)nn1,Inhibition,,,%,CHEMBL3111281,Inhibition of HDAC8 catalytic domain (unknown origin) expressed in Escherichia coli BL21 (DE3) using GRKacFGC as substrate at 10 nM to 1 mM after 60 mins by SAMDI mass spectrometric analysis,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3108745,1,Scientific Literature,J Med Chem,2013,None
CHEMBL3110286,0,Oc1cccn(CCCCn2cc(-c3ccccc3)nn2)c1=S,IC50,=,3303,nM,CHEMBL3111887,Inhibition of HDAC8 catalytic domain (unknown origin) expressed in Escherichia coli BL21 (DE3) using GRKacFGC as substrate after 60 mins by SAMDI mass spectrometric analysis,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3108745,1,Scientific Literature,J Med Chem,2013,None
CHEMBL3110265,0,CN(C)c1ccc(-c2cn(CCCCCn3cccc(O)c3=O)nn2)cc1,Inhibition,,,%,CHEMBL3111281,Inhibition of HDAC8 catalytic domain (unknown origin) expressed in Escherichia coli BL21 (DE3) using GRKacFGC as substrate at 10 nM to 1 mM after 60 mins by SAMDI mass spectrometric analysis,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3108745,1,Scientific Literature,J Med Chem,2013,None
CHEMBL99,0,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,Inhibition,=,90,%,CHEMBL4430680,Inhibition of recombinant full length C-terminal His-tagged human HDAC8 expressed in baculovirus expression system using fluorogenic substrate at 100 uM by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4428107,1,Scientific Literature,Bioorg Med Chem,2016,None
CHEMBL3086767,0,CCOC(=O)NCCCC(=O)NCCc1ccccc1,IC50,=,5000,nM,CHEMBL4430692,Inhibition of recombinant full length C-terminal His-tagged human HDAC8 expressed in baculovirus expression system using fluorogenic substrate by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4428107,1,Scientific Literature,Bioorg Med Chem,2016,None
CHEMBL4859978,0,O=C(O)CCCO/N=C1C(=C2/C(=O)Nc3ccccc32)/Nc2ccccc2/1,IC50,>,5000,nM,CHEMBL4845107,Inhibition of HDAC8 (unknown origin) measured after 30 mins by fluorescence microplate reader assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4842385,1,Scientific Literature,J Med Chem,2021,None
CHEMBL4287851,0,O=C(CC[C@@H](CCCC(=O)Nc1ccccc1)Cc1ccccc1)NO,Activity,=,56,%,CHEMBL4252430,Inhibition of human recombinant full-length C-terminal His-tagged HDAC8 expressed in baculovirus infected Sf9 insect cell assessed as remaining activity at 2.5 x 10'-8 M preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 30 mins by fluorimetric method rel;ative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4251567,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL4287851,0,O=C(CC[C@@H](CCCC(=O)Nc1ccccc1)Cc1ccccc1)NO,Activity,=,64,%,CHEMBL4252446,Inhibition of human recombinant full-length C-terminal His-tagged HDAC8 expressed in baculovirus infected Sf9 insect cell assessed as remaining activity at 1.25 x 10'-8 M preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 30 mins by fluorimetric method rel;ative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4251567,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL530898,2,Cc1cccc(NC(=O)c2ccc(CNC(=O)CCCCCCC(=O)NCCCNCCCCNCCC(c3ccccc3)c3ccccc3)cc2)c1,Inhibition,=,0,%,CHEMBL1025178,Inhibition of HDAC8 from human HeLa cells at 5 uM,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1158462,1,Scientific Literature,J Med Chem,2009,CHEMBL3308376
CHEMBL3039527,0,Cl.Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,IC50,=,9.2,nM,CHEMBL4714013,Inhibition of full length human C-terminal His-tagged HDAC8 expressed in baculovirus infected Sf9 cells using Ac-peptide as substrate preincubated for 15 mins followed by substrate addition and incubated for 120 mins followed by trypsin addition and further incubated for 240 mins,A,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4706683,1,Scientific Literature,J Med Chem,2021,None
